SW_IN_FF,SW_IN_F
2.09137931,2.627586207
2.627586207,3.277586207
3.277586207,4.1
4.1,3.092241379
3.092241379,3.39137931
3.39137931,4.197413793
4.197413793,5.715517241
5.715517241,5.647413793
5.647413793,5.557758621
5.557758621,6.523275862
6.523275862,4.931034483
4.931034483,3.959482759
3.959482759,4.750862069
4.750862069,5.796551724
5.796551724,5.970689655
5.970689655,6.279310345
6.279310345,5.679310345
5.679310345,6.210344828
6.210344828,3.104310345
3.104310345,2.714655172
2.714655172,2.7
2.7,2.531034483
2.531034483,4.290517241
1.957758621,6.717241379
6.717241379,12.90517241
12.90517241,17.27586207
17.27586207,21.19827586
21.19827586,29.45689655
29.45689655,47.60344828
47.60344828,46.21551724
46.21551724,69.74137931
69.74137931,75.68965517
75.68965517,77.5862069
77.5862069,79.05172414
79.05172414,79.13793103
79.13793103,77.5
77.5,74.56896552
74.56896552,69.74137931
69.74137931,66.35344828
66.35344828,57.23275862
57.23275862,57.13793103
57.13793103,33.96551724
33.96551724,33.70689655
33.70689655,29.59482759
29.59482759,22
22,13.20689655
13.20689655,4.447413793
0.874137931,5.347413793
5.347413793,10.03448276
10.03448276,15.19827586
15.19827586,22.31896552
22.31896552,39.31034483
39.31034483,46.46551724
46.46551724,54.53448276
54.53448276,62.03448276
62.03448276,67.96551724
67.96551724,72.67241379
72.67241379,76.20689655
76.20689655,78.70689655
78.70689655,79.65517241
79.65517241,78.96551724
78.96551724,77.32758621
77.32758621,74.05172414
74.05172414,69.9137931
69.9137931,64.73275862
64.73275862,57.19827586
57.19827586,47.8362069
47.8362069,41.76724138
41.76724138,37.25862069
37.25862069,22.59482759
22.59482759,15.6637931
15.6637931,11.56034483
11.56034483,4.249137931
0.469741379,5.332758621
5.332758621,16.32758621
16.32758621,6.822413793
6.822413793,7.586206897
7.586206897,11.51724138
11.51724138,17.51724138
17.51724138,35.11206897
35.11206897,38.18965517
38.18965517,38.43965517
38.43965517,36.62068966
36.62068966,42.21551724
42.21551724,46.04310345
46.04310345,72.32758621
72.32758621,73.70689655
73.70689655,75.94827586
75.94827586,71.37931034
71.37931034,68.48275862
68.48275862,63.73275862
63.73275862,58.10344828
58.10344828,51.49137931
51.49137931,43.78448276
43.78448276,36.97413793
36.97413793,29.54310345
29.54310345,20.90517241
20.90517241,13.65517241
13.65517241,4.454310345
0.715517241,4.495689655
4.495689655,11.5
11.5,12.68965517
12.68965517,20.89655172
20.89655172,34.04310345
34.04310345,42.21551724
42.21551724,52.14655172
52.14655172,58.94827586
58.94827586,64.37931034
64.37931034,68.68103448
68.68103448,71.03448276
71.03448276,75.60344828
75.60344828,70.51724138
70.51724138,74.13793103
74.13793103,73.70689655
73.70689655,71.63793103
71.63793103,67.60344828
67.60344828,57.92241379
57.92241379,56.65517241
56.65517241,50.18965517
50.18965517,44.4137931
44.4137931,35.24137931
35.24137931,26.28448276
26.28448276,17.6637931
17.6637931,9.715517241
9.715517241,3.571551724
0.548103448,4.315517241
4.315517241,10.81034483
10.81034483,18.86206897
18.86206897,27.28448276
27.28448276,35.69827586
35.69827586,43.4137931
43.4137931,50.40517241
50.40517241,56.81034483
56.81034483,63.10344828
63.10344828,68.35344828
68.35344828,71.81034483
71.81034483,74.13793103
74.13793103,75.51724138
75.51724138,75.51724138
75.51724138,74.13793103
74.13793103,70.86206897
70.86206897,66.68965517
66.68965517,61.18103448
61.18103448,50.25862069
50.25862069,28.61206897
28.61206897,20.90517241
20.90517241,37.89655172
37.89655172,23.50862069
23.50862069,15.69827586
15.69827586,7.75
7.75,2.340517241
0.856034483,4.530172414
4.530172414,10.39655172
10.39655172,21.79310345
21.79310345,17.87068966
17.87068966,17.12931034
17.12931034,24.95689655
24.95689655,23.64655172
23.64655172,23.15517241
23.15517241,25.13793103
25.13793103,26.85344828
26.85344828,38.78448276
38.78448276,55.00862069
55.00862069,61.25
61.25,57.5
57.5,44.29310345
44.29310345,37.03448276
37.03448276,33.85344828
33.85344828,34.88793103
34.88793103,34.12068966
34.12068966,30.47413793
30.47413793,21.67241379
21.67241379,16.68965517
16.68965517,10.44827586
10.44827586,6.463793103
6.463793103,3.634482759
0.792241379,3.448275862
3.448275862,4.062068966
4.062068966,5.223275862
5.223275862,9.482758621
9.482758621,7.327586207
7.327586207,8.534482759
8.534482759,11.62931034
11.62931034,19.94827586
19.94827586,26.64655172
26.64655172,25.60344828
25.60344828,27.6637931
27.6637931,25.32758621
25.32758621,11.43103448
11.43103448,26.0862069
26.0862069,30.8362069
30.8362069,27.32758621
27.32758621,20.37931034
20.37931034,15.03448276
15.03448276,17.49137931
17.49137931,14.31034483
14.31034483,10.45689655
10.45689655,6.538793103
6.538793103,3.718103448
2.130172414,4.101724138
4.101724138,3.212068966
3.212068966,9.353448276
9.353448276,16.53448276
16.53448276,14.50862069
14.50862069,15.60344828
15.60344828,10.73275862
10.73275862,24.10344828
24.10344828,33.37931034
33.37931034,20.26724138
20.26724138,33.31896552
33.31896552,46.43103448
46.43103448,37.43103448
37.43103448,28.55172414
28.55172414,24.43965517
24.43965517,21.4137931
21.4137931,21.25862069
21.25862069,12.79310345
12.79310345,18.4137931
18.4137931,45.47413793
45.47413793,16.43103448
16.43103448,30.10344828
30.10344828,16.88793103
16.88793103,10.87068966
10.87068966,2.521551724
0.812068966,4.437931034
4.437931034,23.00862069
23.00862069,32.53448276
32.53448276,36.13793103
36.13793103,47.25
47.25,55.99137931
55.99137931,46.76724138
46.76724138,43.51724138
43.51724138,60.24137931
60.24137931,58.53448276
58.53448276,46.11206897
46.11206897,23.05172414
23.05172414,44.82758621
44.82758621,22.32758621
22.32758621,15.71551724
15.71551724,13.55172414
13.55172414,20.60344828
20.60344828,21.6637931
21.6637931,33.77586207
33.77586207,31.59482759
31.59482759,24.43965517
24.43965517,14.69827586
14.69827586,6.261206897
1.593965517,6.271551724
6.271551724,7.689655172
7.689655172,11.13793103
11.13793103,26.39655172
26.39655172,36.32758621
36.32758621,42.43965517
42.43965517,31.21551724
31.21551724,33.05172414
33.05172414,43.99137931
43.99137931,49.31896552
49.31896552,57.8362069
57.8362069,67.75862069
67.75862069,47.70689655
47.70689655,61.04310345
61.04310345,57.93103448
57.93103448,67.45689655
67.45689655,55.36206897
55.36206897,38.62068966
38.62068966,40.95689655
40.95689655,38.88793103
38.88793103,30.53448276
30.53448276,22.12068966
22.12068966,14.26724138
14.26724138,7.00862069
0.236034483,4.099137931
4.099137931,6.813793103
6.813793103,7.646551724
7.646551724,12.06034483
12.06034483,13.35344828
13.35344828,35.40517241
35.40517241,34.51724138
34.51724138,48.85344828
48.85344828,61.28448276
61.28448276,66.20689655
66.20689655,69.9137931
69.9137931,71.20689655
71.20689655,70.17241379
70.17241379,62.87931034
62.87931034,58.37931034
58.37931034,48.88793103
48.88793103,44.06896552
44.06896552,46.13793103
46.13793103,45.87931034
45.87931034,36.87931034
36.87931034,28.9137931
28.9137931,22.06034483
22.06034483,16.42241379
16.42241379,9.422413793
9.422413793,4.167241379
1.51637931,3.354310345
3.354310345,7.586206897
7.586206897,9.870689655
9.870689655,24.87068966
24.87068966,39.0862069
39.0862069,28.0862069
28.0862069,29.57758621
29.57758621,41.45689655
41.45689655,46.68965517
46.68965517,42.8362069
42.8362069,47.25862069
47.25862069,46.24137931
46.24137931,59.73275862
59.73275862,62.39655172
62.39655172,66.77586207
66.77586207,63.31034483
63.31034483,58.39655172
58.39655172,53.6637931
53.6637931,48
48,41.30172414
41.30172414,33.67241379
33.67241379,25.0862069
25.0862069,16.01724138
16.01724138,7.5
0.419396552,4.206034483
4.206034483,7.99137931
7.99137931,14.31896552
14.31896552,16.02586207
16.02586207,28.23275862
28.23275862,38.47413793
38.47413793,39.61206897
39.61206897,47.25
47.25,62.14655172
62.14655172,69.22413793
69.22413793,72.67241379
72.67241379,71.81034483
71.81034483,66.40517241
66.40517241,72.5862069
72.5862069,71.98275862
71.98275862,61.87931034
61.87931034,58.27586207
58.27586207,61.21551724
61.21551724,55.74137931
55.74137931,47.77586207
47.77586207,40.92241379
40.92241379,31.09482759
31.09482759,18.84482759
18.84482759,8.974137931
8.974137931,3.454310345
0.693103448,2.544827586
2.544827586,7.103448276
7.103448276,8.818965517
8.818965517,11.29310345
11.29310345,19.34482759
19.34482759,34.78448276
34.78448276,43.78448276
43.78448276,26.25
26.25,5.71637931
5.71637931,15.38793103
15.38793103,40.19827586
40.19827586,10.78448276
10.78448276,3.645689655
3.645689655,10.9137931
10.9137931,12.96551724
12.96551724,5.865517241
5.865517241,5.186206897
1.831034483,2.373275862
2.373275862,3.512931034
1.438793103,5.509482759
0,2.900862069
2.900862069,7.50862069
7.50862069,17.49137931
17.49137931,26.72413793
26.72413793,36.98275862
36.98275862,45.01724138
45.01724138,52.71551724
52.71551724,59.95689655
59.95689655,66.0862069
66.0862069,68.29310345
68.29310345,74.65517241
74.65517241,77.75862069
77.75862069,69.56896552
69.56896552,75.86206897
75.86206897,68.43965517
68.43965517,72.32758621
72.32758621,67.22413793
67.22413793,62.79310345
62.79310345,55.8362069
55.8362069,48.63793103
48.63793103,39.99137931
39.99137931,33.75
33.75,23.5
23.5,16.31034483
16.31034483,8.034482759
0,3.09137931
3.09137931,9.50862069
9.50862069,17.52586207
17.52586207,26.02586207
26.02586207,34.32758621
34.32758621,42.30172414
42.30172414,50.02586207
50.02586207,57.52586207
57.52586207,49.06034483
49.06034483,64.98275862
64.98275862,56.46551724
56.46551724,46.75
46.75,54.27586207
54.27586207,55.71551724
55.71551724,51.19827586
51.19827586,33.5862069
33.5862069,19.37931034
19.37931034,18.43103448
18.43103448,42.42241379
42.42241379,41.05172414
41.05172414,36.06896552
36.06896552,27.97413793
27.97413793,22.47413793
22.47413793,13.77586207
13.77586207,6.195689655
0,2.338793103
2.338793103,8.456896552
8.456896552,16.61206897
16.61206897,25.36206897
25.36206897,33.90517241
33.90517241,41.75862069
41.75862069,49.07758621
49.07758621,55.24137931
55.24137931,61.74137931
61.74137931,66.73275862
66.73275862,70.77586207
70.77586207,73.53448276
73.53448276,65.50862069
65.50862069,59.02586207
59.02586207,59.11206897
59.11206897,36.25
36.25,45.56034483
45.56034483,60.43965517
60.43965517,50.42241379
50.42241379,47.5862069
47.5862069,35.40517241
35.40517241,28.96551724
28.96551724,20.69827586
20.69827586,12.43965517
12.43965517,5.310344828
2.182758621,7.793103448
7.793103448,16.17241379
16.17241379,24.37931034
24.37931034,32.63793103
32.63793103,41.40517241
41.40517241,49.64655172
49.64655172,56.49137931
56.49137931,61.30172414
61.30172414,66.26724138
66.26724138,70.34482759
70.34482759,72.5
72.5,74.05172414
74.05172414,73.36206897
73.36206897,71.72413793
71.72413793,67.6637931
67.6637931,63.23275862
63.23275862,57.34482759
57.34482759,51.36206897
51.36206897,47.34482759
47.34482759,36.55172414
36.55172414,18.43103448
18.43103448,20.0862069
20.0862069,11.13793103
11.13793103,4.852586207
0.909482759,2.95862069
2.95862069,6.040517241
6.040517241,8.543103448
8.543103448,12.64655172
12.64655172,12.98275862
12.98275862,15.81896552
15.81896552,35.55172414
35.55172414,61.69827586
61.69827586,66.61206897
66.61206897,70.60344828
70.60344828,73.70689655
73.70689655,74.82758621
74.82758621,73.79310345
73.79310345,72.4137931
72.4137931,68.72413793
68.72413793,64.81034483
64.81034483,60.10344828
60.10344828,55.24137931
55.24137931,46.19827586
46.19827586,41.23275862
41.23275862,33.30172414
33.30172414,25.15517241
25.15517241,17.25862069
17.25862069,7.517241379
1.606896552,9.051724138
9.051724138,18.29310345
18.29310345,26.13793103
26.13793103,35.03448276
35.03448276,43.62068966
43.62068966,51.45689655
51.45689655,58.27586207
58.27586207,63.95689655
63.95689655,68.38793103
68.38793103,71.81034483
71.81034483,73.96551724
73.96551724,74.82758621
74.82758621,74.22413793
74.22413793,72.32758621
72.32758621,68.93103448
68.93103448,65.13793103
65.13793103,59.54310345
59.54310345,53.14655172
53.14655172,46.06034483
46.06034483,38.28448276
38.28448276,29.60344828
29.60344828,20.74137931
20.74137931,11.96551724
11.96551724,4.634482759
1.76637931,10.37931034
10.37931034,18.5
18.5,23.93103448
23.93103448,33.81034483
33.81034483,42.34482759
42.34482759,49.53448276
49.53448276,56.06896552
56.06896552,61.90517241
61.90517241,67.06896552
67.06896552,70.77586207
70.77586207,72.84482759
72.84482759,73.36206897
73.36206897,72.4137931
72.4137931,70.68965517
70.68965517,67.39655172
67.39655172,63.4137931
63.4137931,58.00862069
58.00862069,51.23275862
51.23275862,44.38793103
44.38793103,36.76724138
36.76724138,28.43965517
28.43965517,19.60344828
19.60344828,11.56034483
11.56034483,4.425
1.319827586,5.256034483
5.256034483,13.68103448
13.68103448,23.37931034
23.37931034,32.12931034
32.12931034,39.48275862
39.48275862,46.75862069
46.75862069,54.8362069
54.8362069,57.82758621
57.82758621,63.02586207
63.02586207,69.39655172
69.39655172,70.68965517
70.68965517,52.05172414
52.05172414,60.80172414
60.80172414,50.31896552
50.31896552,44.18103448
44.18103448,49.32758621
49.32758621,59.03448276
59.03448276,51.56034483
51.56034483,44.0862069
44.0862069,36.30172414
36.30172414,27.53448276
27.53448276,18.6637931
18.6637931,9.862068966
9.862068966,3.551724138
1.594827586,7.034482759
7.034482759,15.10344828
15.10344828,24.19827586
24.19827586,33.03448276
33.03448276,41.38793103
41.38793103,48.61206897
48.61206897,55.38793103
55.38793103,60.9137931
60.9137931,65.12931034
65.12931034,68.12931034
68.12931034,69.05172414
69.05172414,60.17241379
60.17241379,67.52586207
67.52586207,68.81034483
68.81034483,59.48275862
59.48275862,58.82758621
58.82758621,52.70689655
52.70689655,46.26724138
46.26724138,38.17241379
38.17241379,32.23275862
32.23275862,23.38793103
23.38793103,15.09482759
15.09482759,7.206896552
7.206896552,2.361206897
0.54612069,2.43362069
2.43362069,7.551724138
7.551724138,13.73275862
13.73275862,15.57758621
15.57758621,25.89655172
25.89655172,35.19827586
35.19827586,40.98275862
40.98275862,48.53448276
48.53448276,48.71551724
48.71551724,54.26724138
54.26724138,59.94827586
59.94827586,59.74137931
59.74137931,63.31034483
63.31034483,62.5862069
62.5862069,60.04310345
60.04310345,56.60344828
56.60344828,51.45689655
51.45689655,45.53448276
45.53448276,38.85344828
38.85344828,30.63793103
30.63793103,21.80172414
21.80172414,14.01724138
14.01724138,7.25862069
7.25862069,2.412068966
0.675603448,4.25
4.25,8.534482759
8.534482759,13.25
13.25,9.301724138
9.301724138,7.956896552
7.956896552,7.913793103
7.913793103,21.03448276
21.03448276,40.06034483
40.06034483,32.97413793
32.97413793,50.25
50.25,49.88793103
49.88793103,47.87931034
47.87931034,38.93103448
38.93103448,53.0862069
53.0862069,37.8362069
37.8362069,60.89655172
60.89655172,30.34482759
30.34482759,36.62931034
36.62931034,25.28448276
25.28448276,18.09482759
18.09482759,15.88793103
15.88793103,15.74137931
15.74137931,8.939655172
8.939655172,2.954310345
1.298275862,4.402586207
4.402586207,6.656034483
6.656034483,7.543103448
7.543103448,9.025862069
9.025862069,15.02586207
15.02586207,18.07758621
18.07758621,17.76724138
17.76724138,19.01724138
19.01724138,21.48275862
21.48275862,24.80172414
24.80172414,25.4137931
25.4137931,30.87931034
30.87931034,29.25
29.25,28.10344828
28.10344828,27.60344828
27.60344828,19.72413793
19.72413793,16.03448276
16.03448276,11.07758621
11.07758621,9.905172414
9.905172414,13.70689655
13.70689655,8.353448276
8.353448276,6.090517241
6.090517241,3.196551724
0.529051724,5.612068966
5.612068966,15.23275862
15.23275862,24.30172414
24.30172414,31.74137931
31.74137931,40.36206897
40.36206897,47.86206897
47.86206897,54.82758621
54.82758621,60.45689655
60.45689655,65.85344828
65.85344828,69.39655172
69.39655172,71.81034483
71.81034483,72.67241379
72.67241379,71.29310345
71.29310345,70
70,56.65517241
56.65517241,61.96551724
61.96551724,56.65517241
56.65517241,49.67241379
49.67241379,42.21551724
42.21551724,34.0862069
34.0862069,24.07758621
24.07758621,13.63793103
13.63793103,7.077586207
7.077586207,2.731896552
1.317241379,6.649137931
6.649137931,14.76724138
14.76724138,23.71551724
23.71551724,32.61206897
32.61206897,40.93103448
40.93103448,48.49137931
48.49137931,55.56896552
55.56896552,61.32758621
61.32758621,66.12931034
66.12931034,70.17241379
70.17241379,69.31034483
69.31034483,72.32758621
72.32758621,71.81034483
71.81034483,68.24137931
68.24137931,61.07758621
61.07758621,49.32758621
49.32758621,37.43103448
37.43103448,41.27586207
41.27586207,26.69827586
26.69827586,28.43103448
28.43103448,20.48275862
20.48275862,9.663793103
9.663793103,5.520689655
2.181896552,5.188793103
5.188793103,10.5
10.5,5.539655172
5.539655172,13.62931034
13.62931034,13.31896552
13.31896552,8.00862069
8.00862069,5.135344828
5.135344828,5.756034483
5.756034483,8.75862069
8.75862069,12.19827586
12.19827586,16.09482759
16.09482759,5.410344828
5.410344828,2.981896552
2.981896552,5.354310345
5.354310345,2.893965517
2.893965517,4.345689655
4.345689655,3.306896552
3.306896552,3.028448276
3.028448276,4.418103448
4.418103448,3.417241379
1.262931034,2.55862069
2.55862069,3.673275862
3.673275862,4.853448276
4.853448276,10.17241379
10.17241379,34.55172414
34.55172414,47.54310345
47.54310345,27.64655172
27.64655172,25.73275862
25.73275862,27.50862069
27.50862069,30.75
30.75,37.18965517
37.18965517,52.5
52.5,59.39655172
59.39655172,62.69827586
62.69827586,59.18103448
59.18103448,43.9137931
43.9137931,41.80172414
41.80172414,39.12068966
39.12068966,31.63793103
31.63793103,22.37931034
22.37931034,14.73275862
14.73275862,6.922413793
2.281034483,8.284482759
8.284482759,18.8362069
18.8362069,27.88793103
27.88793103,33.71551724
33.71551724,43.9137931
43.9137931,51.03448276
51.03448276,57.28448276
57.28448276,61.31896552
61.31896552,64.64655172
64.64655172,67.77586207
67.77586207,69.39655172
69.39655172,68.17241379
68.17241379,65.13793103
65.13793103,61.34482759
61.34482759,57.28448276
57.28448276,51.88793103
51.88793103,45.22413793
45.22413793,38
38,30.46551724
30.46551724,23.03448276
23.03448276,14.82758621
14.82758621,6.922413793
0.711206897,5.045689655
5.045689655,12.03448276
12.03448276,17.06896552
17.06896552,21.9137931
21.9137931,23.03448276
23.03448276,42.34482759
42.34482759,51.17241379
51.17241379,61.54310345
61.54310345,48.50862069
48.50862069,34.10344828
34.10344828,36.62068966
36.62068966,26.55172414
26.55172414,61.32758621
61.32758621,59.98275862
59.98275862,58.45689655
58.45689655,48.72413793
48.72413793,43.61206897
43.61206897,32.52586207
32.52586207,11.93965517
11.93965517,10.31896552
10.31896552,13.19827586
13.19827586,18.49137931
18.49137931,4.660344828
1.045689655,4.044827586
4.044827586,9.689655172
9.689655172,21.1637931
21.1637931,29.95689655
29.95689655,38.27586207
38.27586207,45.26724138
45.26724138,44.04310345
44.04310345,53.02586207
53.02586207,61.20689655
61.20689655,67.07758621
67.07758621,59.45689655
59.45689655,53.62068966
53.62068966,63.61206897
63.61206897,67.43103448
67.43103448,58.31896552
58.31896552,52.18103448
52.18103448,39.85344828
39.85344828,34.0862069
34.0862069,29.87068966
29.87068966,16.52586207
16.52586207,13.38793103
13.38793103,7.448275862
7.448275862,4.272413793
0.260862069,2.36637931
2.36637931,6.796551724
6.796551724,9.068965517
9.068965517,17.43965517
17.43965517,18.15517241
18.15517241,27.46551724
27.46551724,28.88793103
28.88793103,31.03448276
31.03448276,33.92241379
33.92241379,40.70689655
40.70689655,58.65517241
58.65517241,52.43965517
52.43965517,51.04310345
51.04310345,43.8362069
43.8362069,33.74137931
33.74137931,40.10344828
40.10344828,28.87068966
28.87068966,27.32758621
27.32758621,20.37931034
20.37931034,10.1637931
10.1637931,6.660344828
6.660344828,2.825862069
0,3.002586207
3.002586207,9.034482759
9.034482759,20.20689655
20.20689655,29.5
29.5,37.9137931
37.9137931,45.3362069
45.3362069,52.37068966
52.37068966,46.72413793
46.72413793,49.80172414
49.80172414,43.24137931
43.24137931,52.24137931
52.24137931,59.90517241
59.90517241,57.38793103
57.38793103,33.78448276
33.78448276,66.35344828
66.35344828,61.72413793
61.72413793,45.57758621
45.57758621,22.28448276
22.28448276,33.80172414
33.80172414,32.69827586
32.69827586,18.75
18.75,8.818965517
8.818965517,5.91637931
0,5.025862069
5.025862069,12.35344828
12.35344828,20.62931034
20.62931034,28.93965517
28.93965517,36.68965517
36.68965517,44.11206897
44.11206897,50.62931034
50.62931034,55.97413793
55.97413793,61.63793103
61.63793103,65.17241379
65.17241379,67.10344828
67.10344828,67.54310345
67.54310345,67.02586207
67.02586207,64.45689655
64.45689655,62.10344828
62.10344828,56.71551724
56.71551724,50.90517241
50.90517241,44.43965517
44.43965517,38.15517241
38.15517241,27.67241379
27.67241379,21.10344828
21.10344828,12.89655172
12.89655172,5.40862069
0,3.998275862
3.998275862,11.93965517
11.93965517,20.9137931
20.9137931,25.35344828
25.35344828,36.68965517
36.68965517,43.90517241
43.90517241,50.5
50.5,56.09482759
56.09482759,60.3362069
60.3362069,64.18965517
64.18965517,66.76724138
66.76724138,67.36206897
67.36206897,66.51724138
66.51724138,64.88793103
64.88793103,61.26724138
61.26724138,58.75862069
58.75862069,48.6637931
48.6637931,35.88793103
35.88793103,33.71551724
33.71551724,19.47413793
19.47413793,19.14655172
19.14655172,10.50862069
10.50862069,4.346551724
0,4.364655172
4.364655172,10.68103448
10.68103448,19.72413793
19.72413793,27.32758621
27.32758621,34.96551724
34.96551724,41.62068966
41.62068966,47.67241379
47.67241379,53.24137931
53.24137931,38.1637931
38.1637931,17.50862069
17.50862069,14.90517241
14.90517241,18.64655172
18.64655172,15.30172414
15.30172414,53.20689655
53.20689655,15.22413793
15.22413793,22.37068966
22.37068966,29.73275862
29.73275862,25.69827586
25.69827586,21.95689655
21.95689655,15.32758621
15.32758621,9.198275862
9.198275862,3.345689655
3.345689655,2.506034483
0,2.493103448
2.493103448,5.652586207
5.652586207,14.39655172
14.39655172,22.51724138
22.51724138,30.68965517
30.68965517,37.56896552
37.56896552,36.72413793
36.72413793,21.56896552
21.56896552,18.50862069
18.50862069,13.51724138
13.51724138,11.68103448
11.68103448,26.42241379
26.42241379,23.60344828
23.60344828,30.9137931
30.9137931,45.03448276
45.03448276,30.8362069
30.8362069,25.85344828
25.85344828,19.77586207
19.77586207,25.63793103
25.63793103,18.12068966
18.12068966,17.4137931
17.4137931,10.25
10.25,3.771551724
0,3.437931034
3.437931034,8.543103448
8.543103448,16.25862069
16.25862069,23.60344828
23.60344828,32.42241379
32.42241379,39.80172414
39.80172414,46.74137931
46.74137931,52.75
52.75,57.19827586
57.19827586,60.75
60.75,52.93965517
52.93965517,44.28448276
44.28448276,23.48275862
23.48275862,25.75
25.75,20.96551724
20.96551724,22.75862069
22.75862069,29.49137931
29.49137931,15.63793103
15.63793103,26.93103448
26.93103448,26.32758621
26.32758621,12.44827586
12.44827586,7.827586207
7.827586207,2.942241379
0,2.455172414
2.455172414,7.879310345
7.879310345,15.20689655
15.20689655,21.79310345
21.79310345,30.1637931
30.1637931,37.37931034
37.37931034,43.93965517
43.93965517,50.12931034
50.12931034,55.48275862
55.48275862,54.92241379
54.92241379,51.37931034
51.37931034,59.64655172
59.64655172,58.9137931
58.9137931,60.75862069
60.75862069,54.59482759
54.59482759,52.63793103
52.63793103,41.49137931
41.49137931,37.76724138
37.76724138,22
22,20.68103448
20.68103448,14.81034483
14.81034483,8.818965517
8.818965517,3.090517241
1.701724138,9.689655172
9.689655172,18.03448276
18.03448276,26.36206897
26.36206897,34.26724138
34.26724138,41.64655172
41.64655172,48.65517241
48.65517241,53.22413793
53.22413793,57.95689655
57.95689655,61.18965517
61.18965517,64.05172414
64.05172414,59.24137931
59.24137931,54.68103448
54.68103448,49.44827586
49.44827586,45.31034483
45.31034483,37.80172414
37.80172414,28.39655172
28.39655172,16.31896552
16.31896552,12.78448276
12.78448276,14.84482759
14.84482759,15.68103448
15.68103448,6.470689655
1.96637931,3.278448276
3.278448276,3.025
3.025,7.560344828
7.560344828,9.879310345
9.879310345,10.86206897
10.86206897,11.75862069
11.75862069,9.887931034
9.887931034,9.603448276
9.603448276,9.24137931
9.24137931,9.974137931
9.974137931,11.25862069
11.25862069,13.84482759
13.84482759,14.31896552
14.31896552,14.03448276
14.03448276,8.646551724
8.646551724,9.189655172
9.189655172,3.120689655
1.802586207,4.493103448
4.493103448,7.663793103
7.663793103,10.62931034
10.62931034,15.62931034
15.62931034,21.94827586
21.94827586,25.42241379
25.42241379,40.01724138
40.01724138,66.0862069
66.0862069,67.01724138
67.01724138,66.39655172
66.39655172,65.0862069
65.0862069,61.23275862
61.23275862,55.8362069
55.8362069,50.89655172
50.89655172,30.93965517
30.93965517,29.34482759
29.34482759,30.93103448
30.93103448,26.04310345
26.04310345,11.53448276
11.53448276,7.75
0.412327586,6.472413793
6.472413793,18.67241379
18.67241379,27.35344828
27.35344828,30.78448276
30.78448276,24.77586207
24.77586207,29.53448276
29.53448276,19.94827586
19.94827586,20.87931034
20.87931034,24.82758621
24.82758621,59.19827586
59.19827586,52.86206897
52.86206897,36.61206897
36.61206897,41.68965517
41.68965517,50.3362069
50.3362069,18.28448276
18.28448276,41.07758621
41.07758621,39.52586207
39.52586207,30.92241379
30.92241379,25.61206897
25.61206897,14.3362069
14.3362069,6.824137931
0,2.703448276
2.703448276,10.77586207
10.77586207,20.23275862
20.23275862,27.0862069
27.0862069,36
36,43.14655172
43.14655172,50.07758621
50.07758621,55.5862069
55.5862069,48.14655172
48.14655172,51.99137931
51.99137931,50.65517241
50.65517241,59.70689655
59.70689655,60.86206897
60.86206897,55.86206897
55.86206897,47.06034483
47.06034483,38.86206897
38.86206897,39.11206897
39.11206897,31.0862069
31.0862069,16.99137931
16.99137931,22.40517241
22.40517241,9.655172414
9.655172414,6.370689655
0,3.060344828
3.060344828,9.931034483
9.931034483,18.53448276
18.53448276,27.46551724
27.46551724,35.90517241
35.90517241,43.62068966
43.62068966,50.62931034
50.62931034,56.27586207
56.27586207,60.8362069
60.8362069,64
64,65.70689655
65.70689655,66.4137931
66.4137931,64.62931034
64.62931034,62.01724138
62.01724138,58.23275862
58.23275862,54.12931034
54.12931034,48.44827586
48.44827586,41.70689655
41.70689655,33.87931034
33.87931034,25.20689655
25.20689655,16.3362069
16.3362069,8.327586207
0,2.763793103
2.763793103,9.637931034
9.637931034,18.13793103
18.13793103,25.82758621
25.82758621,33.44827586
33.44827586,41.0862069
41.0862069,47.36206897
47.36206897,52.47413793
52.47413793,58.4137931
58.4137931,62.50862069
62.50862069,64.26724138
64.26724138,64.39655172
64.39655172,63.5
63.5,60.75862069
60.75862069,56.56034483
56.56034483,51.94827586
51.94827586,46.01724138
46.01724138,38.90517241
38.90517241,29.62931034
29.62931034,24.39655172
24.39655172,13.62931034
13.62931034,4.175
1.976724138,6.99137931
6.99137931,14.24137931
14.24137931,23.31896552
23.31896552,29.92241379
29.92241379,35
35,27.84482759
27.84482759,50.31896552
50.31896552,51.37068966
51.37068966,52.61206897
52.61206897,47.76724138
47.76724138,47.97413793
47.97413793,44.36206897
44.36206897,53.75
53.75,53.34482759
53.34482759,47.10344828
47.10344828,36.95689655
36.95689655,28.05172414
28.05172414,18.43103448
18.43103448,11.23275862
11.23275862,7.327586207
7.327586207,3.585344828
2.086206897,3.407758621
3.407758621,6.419827586
6.419827586,10.19827586
10.19827586,14.22413793
14.22413793,11.19827586
11.19827586,6.724137931
6.724137931,7.129310345
7.129310345,10.73275862
10.73275862,10.80172414
10.80172414,8.189655172
8.189655172,5.464655172
5.464655172,8.198275862
8.198275862,7.413793103
7.413793103,4.962068966
4.962068966,6.769827586
6.769827586,3.843103448
3.843103448,3.193103448
1.064655172,7.853448276
7.853448276,16.51724138
16.51724138,25.06896552
25.06896552,33.37931034
33.37931034,41.22413793
41.22413793,47.69827586
47.69827586,53.53448276
53.53448276,58.12068966
